order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_estimated_delivery_date,customer_state,total_price,total_frieght,item_count,target,is_late
2017-11-27 10:29:23,2017-11-27 10:56:20,2017-11-29 20:03:53,2017-12-20,RJ,249.9,41.53,1,19,0
2018-07-25 16:25:31,2018-07-25 16:35:16,2018-07-26 11:53:00,2018-08-02,DF,24.89,7.75,1,1,0
2017-12-10 18:07:24,2017-12-10 18:15:33,2017-12-12 21:07:48,2017-12-29,SP,53.99,7.78,1,1,0
2018-08-03 19:50:50,2018-08-03 20:04:20,2018-08-09 13:32:00,2018-08-08,SP,15.99,7.39,1,1,1
2017-10-25 11:00:28,2017-10-26 21:30:44,2017-10-30 20:55:30,2017-11-13,SP,24.5,11.85,1,4,0
2018-05-18 13:28:08,2018-05-18 13:55:09,2018-05-21 11:44:00,2018-06-06,SP,179.0,22.99,1,16,1
2018-04-26 12:41:29,2018-04-27 03:30:47,2018-05-02 10:20:00,2018-05-22,SP,37.9,21.43,1,5,0
2018-07-20 11:09:30,2018-07-21 03:25:11,2018-07-23 13:19:00,2018-08-13,MS,269.70000000000005,67.67999999999999,3,7,0
2018-04-08 21:55:50,2018-04-08 22:09:40,2018-04-09 22:28:54,2018-05-08,MT,88.34,29.08,1,14,0
2017-06-22 19:53:24,2017-06-22 20:05:22,2017-06-23 12:33:16,2017-07-14,RJ,177.9,18.5,1,14,0
2017-09-01 13:09:44,2017-09-02 18:55:14,2017-09-04 19:04:27,2017-09-27,RS,32.99,14.1,1,6,0
2018-05-09 00:10:08,2018-05-10 00:14:29,2018-05-10 12:07:00,2018-05-24,MG,69.9,0.0,1,6,0
2017-05-12 23:38:09,2017-05-12 23:50:08,2017-05-15 15:30:06,2017-05-31,SP,109.9,12.27,1,7,0
2017-11-23 14:51:32,2017-11-23 15:10:19,2017-11-24 22:03:23,2017-12-13,MG,110.9,14.51,1,9,0
2017-09-01 14:01:04,2017-09-01 14:15:16,2017-09-05 21:11:01,2017-10-03,SP,35.9,12.48,1,6,0
2018-06-12 06:19:27,2018-06-12 06:35:05,2018-06-18 11:01:00,2018-06-26,SP,39.0,7.53,1,1,0
2018-08-10 12:09:15,2018-08-11 02:51:01,2018-08-13 13:09:00,2018-08-15,SP,27.9,7.46,1,1,0
2018-05-25 09:47:21,2018-05-26 09:50:04,2018-05-28 12:27:00,2018-06-26,MG,579.0,65.34,1,9,0
2018-02-18 14:19:55,2018-02-18 14:30:55,2018-02-21 10:12:12,2018-03-16,RJ,99.9,23.57,1,9,0
2018-04-06 11:26:54,2018-04-06 11:49:01,2018-04-10 00:26:36,2018-05-07,PR,37.0,19.32,1,7,0
2018-01-19 00:35:45,2018-01-20 09:07:49,2018-01-31 16:44:05,2018-03-06,MG,116.6,30.66,1,19,0
2018-08-04 12:40:43,2018-08-04 12:50:17,2018-08-06 11:08:00,2018-09-04,CE,49.0,19.25,1,11,0
2018-02-21 12:11:48,2018-02-21 12:30:31,2018-02-22 18:52:19,2018-03-26,PE,65.0,25.73,1,13,0
2017-06-20 15:00:00,2017-06-20 15:15:17,2017-06-23 12:15:50,2017-07-10,SP,39.9,11.85,1,10,0
2018-07-15 19:47:30,2018-07-15 20:04:06,2018-07-16 14:23:00,2018-08-02,SP,105.0,17.87,1,4,0
2018-08-08 08:18:03,2018-08-08 08:30:14,2018-08-08 15:54:00,2018-08-24,RJ,51.58,46.66,2,6,0
2018-08-09 08:27:54,2018-08-09 08:50:19,2018-08-10 17:15:00,2018-08-30,SP,146.01,13.68,1,5,0
2018-01-31 13:57:27,2018-01-31 14:13:31,2018-02-06 17:47:50,2018-03-05,BA,189.9,26.61,1,11,0
2018-01-01 18:03:43,2018-01-01 18:11:33,2018-01-03 19:52:24,2018-01-31,BA,139.65,26.26,1,15,0
2018-08-28 21:10:46,2018-08-28 21:25:15,2018-08-29 13:17:00,2018-09-26,SP,59.9,7.68,1,1,0
2018-03-26 19:58:48,2018-03-26 20:10:20,2018-03-27 22:45:50,2018-04-13,DF,13.65,15.23,1,12,0
2018-01-22 16:17:31,2018-01-23 03:52:51,2018-01-23 18:51:36,2018-02-16,RJ,31.9,16.11,1,7,0
2017-01-18 17:55:34,2017-01-18 18:05:17,2017-01-19 14:44:25,2017-02-28,RJ,33.99,16.6,1,6,0
2018-08-17 12:56:21,2018-08-17 14:27:21,2018-08-17 13:54:00,2018-08-28,DF,158.9,14.59,1,5,0
2018-01-03 19:13:33,2018-01-03 19:27:05,2018-01-04 23:08:01,2018-01-26,SP,47.4,11.85,1,6,0
2017-08-02 15:30:42,2017-08-02 15:45:15,2017-08-08 15:37:43,2017-08-24,SP,50.0,21.19,1,6,0
2018-05-01 16:01:41,2018-05-01 16:15:13,2018-05-02 18:21:00,2018-05-16,SP,59.9,11.15,1,5,0
2018-08-11 10:47:05,2018-08-11 11:04:38,2018-08-15 13:54:00,2018-08-31,RJ,398.0,79.32,2,6,0
2018-05-16 09:57:53,2018-05-16 10:12:48,2018-05-17 14:40:00,2018-06-08,SP,69.9,23.07,1,4,0
2018-02-24 13:05:44,2018-02-27 04:31:16,2018-03-01 15:27:04,2018-03-21,MG,50.21,15.1,1,7,0
2018-01-22 11:18:35,2018-01-23 03:37:44,2018-01-26 17:54:44,2018-02-14,RJ,39.9,16.6,1,21,1
2017-11-30 10:00:43,2017-11-30 10:22:08,2017-12-04 21:13:48,2018-01-02,RS,24.99,14.1,1,11,0
2018-07-16 22:06:13,2018-07-16 22:20:45,2018-07-19 09:11:00,2018-08-09,RJ,130.0,19.01,1,7,0
2017-08-08 21:04:16,2017-08-10 03:15:35,2017-08-11 13:36:56,2017-08-23,SP,89.99,7.88,1,3,0
2017-04-23 23:28:23,2017-04-23 23:42:29,2017-04-25 12:00:40,2017-05-15,MG,69.0,15.69,1,7,0
2017-07-22 20:51:26,2017-07-22 21:05:07,2017-07-25 19:12:51,2017-08-21,DF,672.41,100.09,4,1,0
2018-04-18 10:00:14,2018-04-18 10:15:17,2018-04-23 23:41:49,2018-05-23,SP,98.81,13.81,1,6,0
2018-01-14 22:31:54,2018-01-15 09:56:33,2018-01-15 19:43:56,2018-01-30,SP,78.0,7.8,1,6,0
2017-12-01 10:47:44,2017-12-01 11:31:16,2017-12-01 22:15:09,2017-12-26,MG,21.8,12.48,1,3,0
2018-06-12 09:51:55,2018-06-12 10:21:14,2018-06-12 14:10:00,2018-07-24,RJ,118.9,18.93,1,6,0
2018-03-08 15:59:34,2018-03-08 17:00:27,2018-03-09 22:16:22,2018-03-26,SP,119.8,20.18,1,4,0
2018-05-24 22:21:17,2018-05-26 02:18:43,2018-05-28 15:04:00,2018-06-11,SP,45.0,7.39,1,1,0
2017-09-26 12:58:43,2017-09-27 15:49:42,2017-10-17 21:52:13,2017-10-24,RJ,449.0,20.39,1,14,1
2017-09-11 19:35:48,2017-09-13 03:25:43,2017-09-28 13:11:45,2017-09-27,SP,279.7,33.22,2,6,1
2017-12-31 01:31:16,2018-01-03 04:28:51,2018-01-03 18:05:49,2018-01-29,SP,18.9,12.48,1,6,0
2017-10-23 14:59:46,2017-10-23 15:14:13,2017-10-25 13:30:02,2017-11-17,BA,29.9,16.79,1,6,0
2018-01-13 13:52:54,2018-01-13 14:09:30,2018-01-15 19:32:48,2018-02-15,SC,39.9,15.1,1,24,0
2018-07-23 11:36:26,2018-07-23 14:30:58,2018-07-23 16:06:00,2018-08-06,SP,59.0,13.07,1,1,0
2017-12-06 00:08:49,2017-12-06 00:18:33,2017-12-06 22:28:59,2018-01-31,AP,199.0,67.69,1,40,0
2018-06-08 19:18:56,2018-06-08 20:33:17,2018-06-12 02:41:00,2018-06-19,SP,32.0,7.39,1,0,0
2018-06-03 11:10:53,2018-06-05 04:52:02,2018-06-05 10:57:00,2018-07-12,GO,110.0,18.35,1,7,0
2018-05-31 23:51:24,2018-06-01 00:10:44,2018-06-01 14:42:00,2018-07-04,SP,79.9,14.65,1,12,0
2017-10-24 17:54:41,2017-10-24 18:14:26,2017-10-25 19:33:10,2017-11-14,DF,24.99,14.1,1,4,0
2018-04-20 10:24:13,2018-04-20 10:35:25,2018-04-24 15:55:40,2018-05-18,SP,79.0,13.91,1,8,0
2017-11-08 17:36:48,2017-11-08 18:30:52,2017-11-16 18:42:49,2017-11-29,RJ,59.9,17.67,1,4,0
2018-02-11 00:36:56,2018-02-11 01:48:42,2018-02-14 18:23:20,2018-03-09,RS,19.9,15.1,1,13,0
2018-05-06 21:33:24,2018-05-07 21:32:21,2018-05-08 14:24:00,2018-05-24,SP,158.0,15.2,1,2,0
2018-05-04 19:19:10,2018-05-05 15:50:46,2018-05-09 15:10:00,2018-05-17,SP,1050.61,25.13,1,7,0
2017-08-09 18:27:49,2017-08-09 18:44:14,2017-08-10 18:58:57,2017-09-06,RJ,106.9,18.0,1,7,0
2018-04-18 08:57:18,2018-04-18 09:11:59,2018-04-20 22:58:35,2018-05-18,SP,362.45,25.12,1,6,0
2017-02-24 13:13:49,2017-02-24 13:25:10,2017-03-01 10:09:26,2017-03-17,SP,44.55,11.74,1,5,0
2017-05-21 19:21:32,2017-05-22 19:25:17,2017-05-24 13:28:02,2017-06-20,GO,59.96,60.4,4,7,0
2017-07-12 00:06:51,2017-07-12 00:31:56,2017-07-12 17:46:12,2017-08-03,SP,125.9,18.13,1,6,0
2018-01-29 10:23:47,2018-01-29 10:39:33,2018-01-29 21:32:49,2018-03-05,PE,99.9,26.84,1,17,0
2018-01-30 16:20:19,2018-01-30 16:52:46,2018-02-02 09:15:38,2018-02-26,RJ,149.0,40.37,1,5,0
2018-02-06 10:46:53,2018-02-06 11:50:49,2018-02-06 21:28:29,2018-03-06,PR,19.9,14.1,1,9,0
2018-07-20 04:13:54,2018-07-20 04:25:10,2018-07-24 14:46:00,2018-08-01,SP,59.9,9.17,1,1,0
2018-03-28 09:20:37,2018-03-28 09:30:27,2018-03-29 23:54:40,2018-04-16,SP,320.0,14.68,1,10,0
2017-02-09 13:21:46,2017-02-09 13:35:21,2017-02-10 13:27:09,2017-03-17,SP,59.9,14.59,1,5,0
2017-06-10 07:56:30,2017-06-13 04:50:29,2017-06-14 17:06:10,2017-07-05,SC,29.99,15.11,1,7,0
2017-02-17 17:46:42,2017-02-17 18:03:08,2017-02-24 14:16:35,2017-03-29,BA,69.0,21.17,1,43,1
2018-06-18 11:12:41,2018-06-20 02:55:03,2018-06-22 14:13:00,2018-07-18,SP,56.0,18.69,1,5,0
2018-03-15 11:11:52,2018-03-15 11:29:14,2018-03-16 22:12:16,2018-04-06,RJ,160.0,19.0,1,94,1
2018-08-07 16:33:59,2018-08-09 03:55:11,2018-08-14 15:24:00,2018-08-30,SC,57.95,22.34,1,7,0
2018-03-24 16:14:47,2018-03-25 16:10:31,2018-03-28 23:18:35,2018-04-13,SP,129.8,40.36,2,4,0
2018-06-11 12:24:48,2018-06-11 13:32:18,2018-06-11 12:05:00,2018-06-28,MG,849.0,23.52,1,7,0
2017-09-26 17:47:16,2017-09-26 18:06:01,2017-09-29 19:43:57,2017-10-18,SP,20.99,11.85,1,5,0
2017-04-19 07:47:04,2017-04-19 08:02:02,2017-04-20 09:17:16,2017-05-11,PR,19.45,14.52,1,13,0
2017-05-23 21:55:24,2017-05-23 22:10:12,2017-06-01 11:55:31,2017-06-23,MG,119.8,68.44,2,26,1
2018-03-06 11:33:17,2018-03-06 11:55:39,2018-03-08 01:13:43,2018-03-27,SP,64.9,15.33,1,6,0
2018-03-12 11:56:58,2018-03-12 12:48:27,2018-03-16 00:08:32,2018-03-26,SP,128.9,9.26,1,1,0
2018-05-09 10:52:37,2018-05-11 03:37:28,2018-05-11 14:00:00,2018-05-30,SP,189.9,13.77,1,4,0
2018-03-06 23:02:01,2018-03-06 23:15:29,2018-03-08 20:50:34,2018-03-28,RJ,250.0,97.56,1,19,1
2017-10-13 19:57:48,2017-10-17 04:24:35,2017-10-18 10:53:25,2017-11-07,GO,94.9,35.98,1,20,1
2017-05-01 14:11:11,2017-05-01 14:25:13,2017-05-03 14:11:32,2017-06-05,AL,55.8,41.6,2,19,0
2017-10-03 11:54:16,2017-10-03 12:07:19,2017-10-03 20:28:19,2017-11-03,PI,349.9,29.3,1,21,0
2018-02-24 19:41:24,2018-02-24 20:20:25,2018-03-02 17:57:11,2018-03-27,PE,110.99,33.23,1,13,0
2017-11-18 11:44:56,2017-11-18 11:55:31,2017-11-20 22:16:49,2017-12-07,SP,190.83,12.84,1,2,0
2017-06-08 19:43:35,2017-06-08 19:55:19,2017-06-09 15:12:41,2017-07-10,SP,99.5,35.07,1,5,0
2018-03-11 19:46:58,2018-03-11 20:08:42,2018-04-27 17:50:00,2018-03-28,SP,104.0,14.82,1,10,1
2018-03-04 23:02:58,2018-03-06 03:49:43,2018-03-07 23:04:25,2018-03-29,RS,79.0,15.3,1,19,0
2018-03-22 18:48:36,2018-03-22 19:08:14,2018-03-23 22:10:44,2018-04-17,MG,61.99,24.56,1,12,0
2017-05-15 22:41:31,2017-05-17 04:10:29,2017-05-17 11:49:48,2017-06-07,RS,419.9,17.69,1,6,0
2018-04-30 09:14:50,2018-04-30 09:36:03,2018-05-02 11:43:00,2018-05-23,SP,299.0,23.17,1,5,0
2018-08-20 09:40:45,2018-08-20 14:51:17,2018-08-23 17:10:00,2018-09-10,PR,175.0,19.33,1,6,0
2017-08-12 12:24:41,2017-08-12 12:35:22,2017-08-16 19:03:49,2017-09-18,MG,49.9,14.1,1,8,0
2017-07-07 14:20:36,2017-07-07 14:43:32,2017-07-12 11:37:44,2017-07-31,MG,89.8,23.7,2,6,0
2018-08-14 10:19:40,2018-08-14 10:30:39,2018-08-15 14:00:00,2018-09-10,RJ,38.95,15.37,1,5,0
2018-03-10 01:01:15,2018-03-10 01:40:21,2018-03-13 18:31:53,2018-04-05,RS,159.77,16.0,1,8,0
2018-07-01 23:18:47,2018-07-01 23:30:07,2018-07-02 14:05:00,2018-07-30,SP,132.9,19.03,1,3,0
2017-04-13 02:11:17,2017-04-14 02:50:12,2017-04-19 16:34:52,2017-05-17,BA,36.85,21.85,1,15,0
2017-05-16 15:05:35,2017-05-16 15:22:12,2017-05-23 10:47:57,2017-06-05,SP,124.99,21.88,1,1,0
2018-06-23 04:04:48,2018-06-23 04:18:43,2018-06-26 14:50:00,2018-07-16,SP,94.99,13.33,1,4,0
2017-11-25 01:49:52,2017-11-26 20:13:19,2017-12-09 00:13:02,2017-12-26,GO,32.99,16.11,1,9,0
2018-01-04 14:19:02,2018-01-04 14:30:26,2018-01-04 23:04:10,2018-02-08,MG,89.9,17.07,1,10,0
2017-12-24 14:17:08,2017-12-24 14:28:25,2017-12-26 21:47:45,2018-01-19,SP,173.0,14.96,1,7,0
2017-05-30 18:18:36,2017-05-31 18:22:47,2017-06-01 13:57:49,2017-06-22,RJ,44.9,16.11,1,5,0
2018-08-27 18:45:54,2018-08-27 19:04:07,2018-08-28 14:17:00,2018-09-06,SP,85.0,13.26,1,2,0
2018-02-11 13:18:12,2018-02-11 13:28:18,2018-02-16 20:07:14,2018-03-07,SP,49.9,13.37,1,7,0
2018-01-12 16:43:52,2018-01-13 17:31:10,2018-01-15 19:23:20,2018-03-05,AM,54.99,21.18,1,31,0
2018-06-04 17:40:52,2018-06-04 17:53:08,2018-06-05 10:15:00,2018-07-12,DF,66.99,22.97,1,8,0
2018-08-16 15:21:03,2018-08-16 15:35:26,2018-08-17 14:00:00,2018-08-29,SP,69.99,14.8,1,4,0
2018-08-06 23:19:06,2018-08-06 23:35:17,2018-08-10 12:34:00,2018-08-27,ES,268.9,19.98,1,8,0
2017-12-15 23:25:04,2017-12-19 09:51:42,2017-12-20 20:28:48,2018-01-15,MG,84.99,16.35,1,5,0
2017-11-22 22:07:04,2017-11-24 03:12:39,2017-11-29 18:33:48,2017-12-04,SP,139.96,37.36,4,2,0
2018-08-13 11:18:25,2018-08-13 11:44:26,2018-08-13 14:37:00,2018-09-03,RS,77.9,23.35,1,7,0
2018-02-25 12:08:45,2018-02-25 12:29:23,2018-02-28 15:34:52,2018-03-26,SP,38.4,9.27,1,1,0
2017-04-06 10:21:23,2017-04-07 03:15:32,2017-04-10 12:04:47,2017-05-09,RJ,69.0,17.22,1,8,0
2017-06-29 21:47:27,2017-06-29 22:03:39,2017-07-07 18:04:34,2017-07-25,SP,134.9,21.43,1,10,0
2017-11-25 16:17:29,2017-11-25 16:32:38,2017-11-30 15:25:13,2017-12-18,DF,39.5,15.11,1,18,1
2018-07-13 07:40:22,2018-07-13 08:45:09,2018-07-16 14:08:00,2018-08-13,PB,71.0,23.65,1,9,0
2018-07-08 22:01:30,2018-07-08 22:15:10,2018-07-11 14:28:00,2018-07-30,RJ,225.0,60.81,1,5,0
2017-07-29 17:43:24,2017-07-29 17:55:23,2017-07-31 21:23:37,2017-08-24,RS,189.0,32.07,1,9,0
2018-05-09 14:32:45,2018-05-10 03:49:54,2018-05-10 17:00:00,2018-06-04,MG,199.0,32.79,1,7,0
2018-08-06 17:17:40,2018-08-06 17:30:14,2018-08-07 14:39:00,2018-08-27,PR,105.0,58.32000000000001,3,6,0
2017-05-01 17:23:57,2017-05-03 11:15:30,2017-05-04 13:46:28,2017-05-25,SP,49.9,14.52,1,12,0
2018-01-11 10:30:03,2018-01-12 02:35:28,2018-01-16 00:24:47,2018-02-14,PI,45.0,35.67,1,7,0
2018-08-17 23:15:06,2018-08-17 23:30:08,2018-08-20 12:33:00,2018-08-31,RS,119.91,55.14,3,8,0
2018-01-22 10:45:15,2018-01-22 14:16:52,2018-01-23 22:19:43,2018-02-14,PR,149.0,14.77,1,9,0
2017-10-18 17:40:28,2017-10-20 02:56:27,2017-10-20 20:32:02,2017-10-30,SP,51.6,9.34,1,2,0
2018-04-22 15:59:19,2018-04-24 19:25:47,2018-04-27 13:33:00,2018-05-14,SP,146.9,19.72,1,6,0
2018-05-12 09:34:32,2018-05-12 09:54:26,2018-05-15 14:53:00,2018-06-19,SP,79.9,9.71,1,10,0
2018-08-01 13:24:27,2018-08-03 02:45:18,2018-08-03 11:14:00,2018-08-24,ES,22.5,18.26,1,7,0
2017-05-24 09:04:32,2017-05-26 02:25:13,2017-05-26 10:28:12,2017-06-21,RJ,23.8,33.58,2,6,0
2017-03-05 09:31:07,2017-03-06 09:35:22,2017-03-06 11:41:52,2017-03-23,SP,19.99,10.96,1,3,0
2017-11-14 12:48:34,2017-11-17 04:06:37,2017-11-22 17:57:00,2017-12-07,SC,7.9,16.11,1,13,0
2018-08-20 19:51:32,2018-08-20 20:10:12,2018-08-22 14:26:00,2018-09-06,MG,85.71,18.4,1,5,0
2018-01-11 01:04:44,2018-01-12 02:38:41,2018-01-15 17:35:35,2018-02-09,SC,29.5,20.84,1,14,0
2017-10-24 21:31:18,2017-10-24 21:49:17,2017-10-27 20:47:46,2017-11-24,MG,18.25,17.6,1,4,0
2018-04-25 21:35:14,2018-04-25 21:51:22,2018-04-26 14:43:00,2018-05-28,RJ,142.0,8.02,1,1,0
2017-09-26 14:49:01,2017-09-26 17:07:16,2017-10-04 08:33:14,2017-10-24,RJ,359.98,52.2,2,5,0
2017-11-13 09:49:19,2017-11-14 03:35:34,2017-11-21 19:18:40,2017-11-27,SP,299.0,10.29,1,2,0
2017-10-14 21:34:35,2017-10-14 22:03:58,2017-10-17 19:10:31,2017-11-07,RJ,126.99,18.14,1,6,0
2017-11-26 14:52:03,2017-11-26 15:14:15,2017-11-30 18:39:27,2017-12-21,SP,49.89,8.72,1,5,0
2018-01-09 21:01:41,2018-01-10 10:32:56,2018-01-12 20:43:43,2018-01-30,SP,8.0,11.85,1,24,1
2018-05-26 13:07:51,2018-05-27 13:10:20,2018-05-28 14:08:00,2018-07-19,RJ,84.0,10.9,1,19,0
2018-06-27 22:24:29,2018-06-28 00:35:11,2018-07-03 16:27:00,2018-07-16,SP,78.0,15.85,1,2,0
2018-08-16 00:03:16,2018-08-16 00:15:41,2018-08-17 13:25:00,2018-08-31,SP,229.99,35.37,1,5,0
2018-03-30 10:53:54,2018-03-30 11:47:15,2018-04-02 23:06:55,2018-04-24,MG,89.9,26.71,1,14,0
2018-01-29 08:26:22,2018-01-30 05:31:38,2018-02-01 12:56:50,2018-02-26,MS,165.0,28.53,1,21,0
2017-06-04 21:48:02,2017-06-05 21:55:11,2017-06-06 09:51:45,2017-06-19,SP,199.0,20.12,1,0,0
2017-09-27 13:54:33,2017-09-27 14:07:10,2017-10-04 13:08:11,2017-10-26,TO,79.9,28.96,1,13,0
2017-12-16 18:02:38,2017-12-16 19:10:15,2017-12-19 03:07:24,2018-01-05,SP,122.99,9.06,1,3,0
2017-02-20 08:19:21,2017-02-20 08:30:15,2017-02-20 14:11:28,2017-03-23,RJ,139.9,15.15,1,9,0
2017-07-18 12:56:38,2017-07-19 07:32:04,2017-07-20 19:26:36,2017-07-31,SP,27.99,8.72,1,5,0
2017-08-30 23:28:35,2017-08-30 23:44:47,2017-08-31 21:12:48,2017-10-06,RO,88.0,136.6,4,17,0
2017-03-25 19:18:00,2017-03-25 19:25:22,2017-03-28 13:05:48,2017-04-13,SP,42.0,14.12,1,2,0
2017-12-01 19:46:28,2017-12-01 19:57:26,2017-12-04 18:07:08,2017-12-29,PR,27.9,16.79,1,13,0
2018-04-05 15:04:05,2018-04-05 15:15:25,2018-04-10 19:12:18,2018-05-07,CE,279.9,20.65,1,6,0
2018-07-11 16:56:46,2018-07-11 17:10:10,2018-07-12 15:08:00,2018-07-26,RJ,14.9,15.23,1,9,0
2018-02-17 12:50:20,2018-02-17 13:06:43,2018-02-21 21:29:11,2018-03-05,SP,104.0,15.48,1,1,0
2017-11-27 14:26:40,2017-11-29 14:33:42,2017-12-04 23:18:52,2017-12-18,MG,98.0,35.34,2,7,0
2018-04-17 11:28:08,2018-04-17 12:15:25,2018-04-18 15:32:28,2018-05-07,SP,59.9,14.51,1,5,0
2018-06-07 16:46:09,2018-06-07 17:00:52,2018-06-08 17:32:00,2018-07-17,MG,110.0,18.65,1,7,0
2018-06-08 18:57:42,2018-06-08 20:44:02,2018-06-11 12:26:00,2018-07-05,DF,79.0,18.43,1,7,0
2018-02-09 17:28:05,2018-02-09 17:35:37,2018-02-21 21:13:10,2018-03-06,SP,39.9,14.1,1,12,0
2017-10-11 23:05:00,2017-10-12 23:14:21,2017-10-16 22:52:14,2017-11-09,SP,249.0,13.24,1,2,0
2018-02-01 14:20:22,2018-02-01 14:35:32,2018-02-02 20:03:15,2018-03-01,RJ,379.0,79.94,1,25,0
2018-06-14 15:22:53,2018-06-14 15:38:55,2018-06-18 16:18:00,2018-07-13,SP,33.9,13.82,1,4,0
2017-07-31 13:45:07,2017-07-31 13:55:22,2017-07-31 21:03:27,2017-09-01,PR,208.1,43.49,1,7,0
2017-04-25 17:25:23,2017-04-25 17:42:48,2017-05-04 13:59:36,2017-05-16,SP,593.36,98.13,1,14,1
2018-03-14 09:20:38,2018-03-14 09:35:34,2018-03-14 19:22:05,2018-04-04,MG,105.0,38.68,2,19,0
2017-06-23 13:03:34,2017-06-23 13:10:20,2017-06-27 06:32:18,2017-07-17,SP,66.0,78.63,1,8,0
2017-09-23 17:59:17,2017-09-23 18:26:33,2017-09-29 23:36:55,2017-10-18,RJ,127.48,16.81,1,6,0
2018-07-09 20:46:49,2018-07-09 20:55:27,2018-07-16 13:48:00,2018-08-06,TO,122.99,63.11,1,15,0
2018-06-25 13:18:44,2018-06-25 13:34:00,2018-06-27 09:06:00,2018-07-17,SP,98.0,30.88,2,2,0
2018-05-04 13:39:26,2018-05-05 13:50:23,2018-05-07 15:44:00,2018-05-21,SP,29.99,7.87,1,1,0
2018-02-03 00:01:19,2018-02-03 00:15:47,2018-02-05 19:36:00,2018-03-12,SP,121.9,49.4,2,8,0
2017-08-31 16:17:50,2017-09-01 02:30:17,2017-09-01 15:34:40,2017-09-13,SP,102.0,10.13,1,3,0
2017-09-13 20:36:57,2017-09-13 20:50:11,2017-09-18 21:07:30,2017-10-03,RS,27.9,15.1,1,8,0
2017-04-20 12:32:37,2017-04-21 05:10:46,2017-04-26 19:15:29,2017-05-10,SP,196.0,11.98,1,18,1
2017-08-29 19:14:43,2017-08-31 04:31:53,2017-09-01 22:15:54,2017-09-15,MG,389.0,22.63,1,16,1
2017-06-30 19:13:15,2017-06-30 19:25:18,2017-07-03 11:59:40,2017-07-21,SP,119.99,16.47,1,4,0
2017-11-29 10:42:47,2017-12-01 12:31:39,2017-12-04 20:46:18,2017-12-20,MG,27.99,14.1,1,3,0
2018-08-09 18:32:00,2018-08-09 18:44:58,2018-08-10 13:55:00,2018-08-22,SP,54.99,14.7,1,4,0
2018-01-22 11:52:53,2018-01-22 14:54:20,2018-01-24 22:33:51,2018-02-21,MG,88.9,16.06,1,6,0
2018-04-25 18:15:05,2018-04-26 18:09:38,2018-04-27 15:10:00,2018-05-09,SP,899.0,21.2,1,3,0
2017-05-10 06:54:05,2017-05-10 07:05:09,2017-05-10 12:09:28,2017-06-01,MG,120.0,17.28,1,8,0
2017-05-12 11:19:47,2017-05-12 11:30:24,2017-05-12 20:26:45,2017-06-05,DF,279.99,16.72,1,9,0
2017-08-06 17:35:16,2017-08-06 17:50:21,2017-08-07 20:22:19,2017-08-29,SP,59.0,15.16,1,2,0
2018-03-23 11:43:13,2018-03-23 11:55:34,2018-03-27 03:14:53,2018-04-16,MA,243.37,53.83,1,18,0
2017-07-07 22:00:51,2017-07-08 22:05:30,2017-08-01 13:17:35,2017-08-14,SP,249.48,16.5,1,3,0
2018-03-09 19:44:33,2018-03-10 19:48:24,2018-03-14 01:38:34,2018-04-05,SC,70.0,38.64,2,7,0
2018-04-30 15:02:34,2018-05-01 05:32:34,2018-05-03 16:51:00,2018-05-24,RJ,99.9,0.0,1,12,0
2018-04-08 17:34:16,2018-04-08 17:50:12,2018-04-09 19:02:45,2018-04-19,SP,14.99,8.29,1,2,0
2017-08-01 19:00:07,2017-08-01 19:10:21,2017-08-03 12:41:48,2017-08-23,MG,109.73,16.53,1,6,0
2018-02-10 10:45:57,2018-02-10 13:50:23,2018-02-14 19:58:22,2018-03-07,RJ,9.0,14.1,1,28,1
2018-03-26 11:47:03,2018-03-26 11:55:26,2018-04-03 01:18:31,2018-05-11,RJ,239.0,19.25,1,7,0
2017-10-22 23:06:06,2017-10-22 23:14:25,2017-10-25 15:05:08,2017-11-14,PR,13.99,16.11,1,7,0
2017-08-30 11:47:28,2017-08-30 12:50:18,2017-08-31 21:36:02,2017-09-26,SP,29.99,16.79,1,5,0
2018-05-10 00:18:33,2018-05-10 00:34:06,2018-05-10 15:25:00,2018-05-28,MG,189.99,27.41,1,6,0
2018-02-01 17:31:00,2018-02-01 17:52:56,2018-02-02 23:42:10,2018-03-02,BA,55.0,15.83,1,14,0
2018-03-16 11:58:58,2018-03-17 02:50:49,2018-03-19 22:32:03,2018-04-05,PR,58.99,15.29,1,8,0
2017-08-15 11:02:55,2017-08-15 11:30:20,2017-08-22 10:46:58,2017-09-06,SP,99.9,17.18,1,7,0
2018-07-24 09:57:43,2018-07-25 02:50:16,2018-08-03 14:14:00,2018-08-09,SP,51.98,14.879999999999999,2,3,0
2018-07-05 22:40:15,2018-07-05 23:20:59,2018-07-06 11:14:00,2018-07-25,MG,107.9,18.56,1,4,0
2018-04-24 14:11:16,2018-04-26 03:55:16,2018-04-26 15:01:00,2018-05-11,SP,107.8,67.86,2,4,0
2018-02-08 15:31:37,2018-02-08 16:59:25,2018-02-14 20:04:13,2018-02-26,SP,49.9,12.48,1,1,0
2017-05-13 14:03:25,2017-05-13 14:15:17,2017-05-15 14:02:32,2017-06-02,SP,185.81,17.06,1,7,0
2018-01-22 12:01:23,2018-01-23 11:56:28,2018-01-26 20:51:47,2018-02-19,MG,501.9,17.26,1,6,0
